1.131490,0.256825,0.420083,0.505759,-0.699357,0.509805,0.449102,0.140434,0.611307,-0.047998,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,2.949580,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
-0.458797,0.256825,0.420083,0.505759,1.832250,-0.317800,0.449102,-0.765594,-0.340885,0.127819,-2.373860,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
0.336345,-0.738298,1.343340,-0.626880,0.566448,-1.973010,0.449102,1.046460,1.563500,2.677160,-2.373860,2.757700,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,6.664090,-0.499750,-1.304220,1.000000
-1.253940,-0.489517,-0.503176,-0.556090,-0.699357,-1.145400,0.449102,0.140434,-1.293080,0.039910,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,0.256825,0.420083,0.328784,-0.066455,-0.317800,0.449102,0.140434,-0.340885,-0.047998,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,1.251950,1.343340,1.709190,-0.699357,-0.317800,-0.963168,-0.765594,1.563500,-0.927083,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,2.000000
-0.458797,0.008044,-0.503176,0.257994,1.832250,0.509805,0.449102,0.140434,0.611307,-0.047998,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,-0.240737,-0.503176,-0.095956,-0.699357,0.509805,-0.963168,1.046460,-1.293080,0.391544,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-1.253940,0.256825,-0.503176,-0.485300,-0.699357,-1.145400,-2.375440,0.140434,-0.340885,-0.311723,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
1.131490,-1.235860,-0.503176,-0.733065,0.566448,-0.317800,0.449102,1.046460,-0.340885,1.270630,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,2.949580,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.904152,-0.503176,-0.485300,-0.699357,-0.317800,0.449102,1.046460,-0.340885,0.215727,0.460600,-0.704573,-0.428075,1.213990,5.099120,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,0.256825,-0.503176,0.116414,-0.066455,1.337410,0.449102,1.046460,0.611307,-0.399632,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
0.336345,0.256825,1.343340,-0.697670,1.832250,0.509805,0.449102,-0.765594,-1.293080,0.127819,-2.373860,1.026570,2.333700,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
1.131490,0.256825,-0.503176,0.470364,1.199350,-0.317800,0.449102,0.140434,-0.340885,1.622260,0.460600,2.757700,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,2.000000
-1.253940,-0.987079,1.343340,-0.166746,-0.699357,-0.317800,0.449102,-0.765594,-1.293080,0.039910,0.460600,1.026570,2.333700,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
1.131490,-1.235860,0.420083,-0.556090,-0.066455,-0.317800,0.449102,-0.765594,-1.293080,-0.135906,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-0.738298,1.343340,-0.733065,-0.699357,-0.317800,-0.963168,-0.765594,-1.293080,-0.751266,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
0.336345,0.256825,-0.503176,-0.131351,-0.699357,1.337410,-2.375440,1.046460,1.563500,1.358540,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-0.458797,1.251950,-0.503176,3.301960,-0.066455,-0.317800,0.449102,1.046460,1.563500,1.006900,0.460600,-0.704573,2.333700,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,2.000000
-1.253940,-0.240737,-0.503176,-0.803855,-0.699357,-1.145400,-0.963168,-0.765594,0.611307,-1.102900,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
-1.253940,-0.572444,-0.503176,0.257994,-0.699357,-1.973010,0.449102,1.046460,1.563500,-1.190810,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-0.458797,-0.987079,-0.503176,-0.025166,1.832250,-0.317800,-0.963168,-0.765594,-1.293080,-0.223815,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,1.251950,1.343340,0.859708,1.199350,1.337410,0.449102,-0.765594,0.611307,0.215727,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,2.949580,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
1.131490,0.008044,-0.503176,-0.166746,0.566448,0.509805,-0.963168,-0.765594,0.611307,-0.399632,-2.373860,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
-0.458797,-0.738298,-0.503176,-0.768460,-0.699357,-0.317800,-0.963168,1.046460,-1.293080,1.182720,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,-3.121370,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
0.336345,0.256825,-0.503176,-0.839250,-0.699357,0.509805,0.449102,0.140434,1.563500,0.215727,-2.373860,-0.704573,2.333700,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,2.000000
-1.253940,-0.240737,-0.503176,-0.768460,-0.699357,-1.973010,-0.963168,-0.765594,0.611307,-0.223815,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-0.458797,-1.235860,-1.426440,-0.839250,-0.066455,-1.145400,-0.963168,-1.671620,-0.340885,-0.311723,-0.956631,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
-0.458797,-1.235860,-0.503176,-0.414510,-0.699357,-1.145400,1.861370,0.140434,0.611307,-0.487540,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,-1.304220,1.000000
-1.253940,-0.738298,-0.503176,-0.697670,-0.699357,-0.317800,-0.963168,1.046460,0.611307,-1.366630,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,2.000000
1.131490,-0.738298,1.343340,-0.343721,1.832250,1.337410,0.449102,1.046460,-1.293080,1.182720,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,-0.240737,-0.503176,3.443540,-0.699357,-1.973010,-0.963168,1.046460,1.563500,0.215727,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,2.949580,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,-1.304220,2.000000
1.131490,0.256825,-0.503176,-0.485300,-0.066455,-0.317800,0.449102,1.046460,0.611307,-0.575449,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,-1.304220,1.000000
-1.253940,-0.738298,-0.503176,-0.910040,-0.699357,-0.317800,1.861370,-0.765594,-1.293080,0.391544,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
-0.458797,-0.738298,-2.349690,-0.095956,-0.699357,-1.145400,-0.963168,0.140434,-0.340885,-0.927083,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,2.000000
-1.253940,-0.240737,-0.503176,0.081019,-0.699357,0.509805,-0.963168,-1.671620,-1.293080,-0.927083,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,-0.904152,1.343340,-0.379115,-0.699357,-1.145400,0.449102,0.140434,-1.293080,1.094810,0.460600,1.026570,2.333700,-0.822906,5.099120,1.808380,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,1.999000,-1.304220,1.000000
-0.458797,3.242190,0.420083,2.098530,1.832250,-0.317800,0.449102,-0.765594,1.563500,-0.751266,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,-1.304220,1.000000
1.131490,0.256825,1.343340,1.072080,-0.699357,-1.973010,0.449102,-0.765594,1.563500,-0.751266,-2.373860,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
0.336345,-0.240737,-1.426440,-0.662275,1.832250,0.509805,0.449102,1.046460,0.611307,1.182720,-2.373860,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-0.489517,-0.503176,-0.662275,1.832250,-0.317800,1.861370,-0.765594,-1.293080,0.391544,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-1.253940,-1.235860,-0.503176,-1.016220,-0.699357,-1.145400,-0.963168,1.046460,-0.340885,-1.102900,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
1.131490,-1.235860,1.343340,1.249050,-0.699357,0.509805,0.449102,0.140434,1.563500,0.831087,0.460600,1.026570,2.333700,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
-1.253940,-0.240737,-0.503176,0.116414,-0.699357,-1.145400,-0.963168,1.046460,0.611307,-1.190810,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-1.253940,-1.235860,-0.503176,-0.662275,-0.699357,-0.317800,0.449102,-0.765594,-1.293080,0.039910,-2.373860,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-1.235860,1.343340,-0.662275,-0.699357,-0.317800,-0.963168,-1.671620,0.611307,-0.663357,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,0.256825,-0.503176,-0.025166,-0.699357,-1.145400,-0.963168,1.046460,-0.340885,-0.839174,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,0.256825,-0.503176,-0.697670,-0.066455,-0.317800,-0.963168,-0.765594,0.611307,-0.311723,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
-1.253940,0.256825,0.420083,-0.556090,-0.699357,-1.145400,-0.963168,-0.765594,0.611307,-0.575449,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,1.999000,-1.304220,2.000000
1.131490,-0.904152,-0.503176,-0.697670,1.832250,1.337410,0.449102,-0.765594,-0.340885,0.831087,0.460600,-0.704573,-0.428075,-0.822906,5.099120,1.808380,-0.338692,-3.121370,4.833930,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-0.240737,1.343340,-0.768460,-0.699357,-1.973010,-0.963168,1.046460,0.611307,2.589260,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,6.664090,-0.499750,-1.304220,1.000000
1.131490,-0.240737,1.343340,-0.626880,-0.699357,-0.317800,0.449102,-0.765594,-0.340885,-0.311723,-2.373860,1.026570,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-0.458797,-0.655371,-0.503176,-0.414510,-0.699357,-1.145400,-0.963168,1.046460,-0.340885,-1.102900,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-0.738298,-0.503176,-0.768460,-0.699357,-0.317800,1.861370,-0.765594,-1.293080,-0.751266,0.460600,1.026570,-0.428075,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,-1.235860,-2.349690,-1.016220,-0.699357,1.337410,1.861370,1.046460,0.611307,0.303636,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
-1.253940,-0.240737,-0.503176,-0.733065,-0.699357,-0.317800,1.861370,0.140434,-1.293080,1.006900,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
-1.253940,0.754386,1.343340,1.036680,-0.066455,0.509805,1.861370,1.046460,0.611307,-1.014990,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,2.949580,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
1.131490,0.256825,1.343340,-0.591485,-0.699357,0.509805,0.449102,0.140434,-0.340885,0.391544,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,-1.235860,1.343340,-0.733065,1.832250,-0.317800,1.861370,-0.765594,-0.340885,-0.751266,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,-1.235860,1.343340,-0.945435,-0.699357,0.509805,-0.963168,0.140434,-0.340885,0.127819,0.460600,1.026570,-0.428075,-0.822906,5.099120,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,0.256825,1.343340,-0.733065,1.199350,1.337410,-0.963168,1.046460,-0.340885,1.885990,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,-1.304220,1.000000
-1.253940,0.256825,-1.426440,-0.626880,-0.699357,0.509805,0.449102,1.046460,0.611307,-1.014990,-2.373860,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,-0.206664,2.140560,-1.575380,-0.149908,1.999000,-1.304220,2.000000
-1.253940,-1.235860,-0.503176,4.116050,-0.699357,1.337410,0.449102,1.046460,1.563500,2.852980,-2.373860,-0.704573,-0.428075,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,2.000000
-1.253940,0.256825,-0.503176,0.541154,-0.699357,0.509805,0.449102,0.140434,-0.340885,-0.399632,0.460600,-0.704573,-0.428075,1.213990,-0.195916,1.808380,-0.338692,-3.121370,4.833930,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-0.458797,-0.240737,1.343340,1.461420,-0.699357,-1.973010,0.449102,1.046460,-0.340885,0.391544,-0.956631,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
1.131490,-1.152930,1.343340,-0.910040,1.832250,1.337410,0.449102,-0.765594,-0.340885,0.918995,0.460600,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,1.999000,-1.304220,1.000000
-1.253940,0.754386,-0.503176,1.107470,1.832250,1.337410,0.449102,1.046460,-0.340885,-0.399632,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-1.253940,-0.821225,1.343340,0.222599,-0.699357,-0.317800,0.449102,-0.765594,-1.293080,0.039910,0.460600,1.026570,2.333700,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.987079,-0.503176,-0.449905,-0.699357,-1.145400,-0.963168,-0.765594,0.611307,-1.454530,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,2.140560,-1.575380,-0.149908,-0.499750,0.765973,2.000000
-0.458797,0.256825,-0.503176,2.841830,-0.699357,-0.317800,0.449102,0.140434,0.611307,-0.575449,-2.373860,1.026570,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,2.000000
-0.458797,-0.987079,-1.426440,-0.662275,-0.066455,0.509805,0.449102,0.140434,1.563500,-0.575449,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,2.000000
-0.458797,1.251950,0.420083,1.709190,-0.066455,1.337410,0.449102,1.046460,0.611307,0.567361,0.460600,4.488840,-0.428075,1.213990,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,2.000000
-0.458797,2.247070,-1.426440,1.107470,-0.699357,1.337410,-0.963168,0.140434,1.563500,2.061810,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,0.765973,2.000000
1.131490,-0.904152,1.343340,-0.733065,-0.699357,1.337410,0.449102,1.046460,-1.293080,-0.311723,0.460600,1.026570,2.333700,-0.822906,5.099120,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
1.131490,-0.738298,-0.503176,-0.662275,1.199350,0.509805,0.449102,-0.765594,-0.340885,1.710170,0.460600,-0.704573,-0.428075,-0.822906,5.099120,-0.552429,2.949580,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-1.253940,-0.738298,-0.503176,-0.910040,-0.699357,-0.317800,0.449102,0.140434,-0.340885,0.215727,0.460600,-0.704573,2.333700,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
-1.253940,0.008044,-0.503176,-0.237536,-0.699357,-1.145400,-0.963168,1.046460,-0.340885,-0.663357,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,-1.304220,1.000000
-0.458797,-0.738298,0.420083,-0.945435,-0.699357,-0.317800,1.861370,1.046460,-1.293080,-1.366630,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,-3.121370,4.833930,2.140560,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-0.458797,-0.738298,-0.503176,-0.910040,-0.699357,0.509805,1.861370,0.140434,0.611307,-0.927083,-2.373860,-0.704573,-0.428075,-0.822906,-0.195916,1.808380,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,2.000000
1.131490,0.256825,-0.503176,-0.060561,1.832250,-1.145400,0.449102,-0.765594,0.611307,-0.927083,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,2.247070,0.420083,1.213660,1.832250,-0.317800,0.449102,1.046460,1.563500,0.215727,0.460600,-0.704573,2.333700,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,-1.575380,-0.149908,-0.499750,0.765973,1.000000
-1.253940,-0.489517,0.420083,0.116414,-0.699357,1.337410,-0.963168,1.046460,-0.340885,-0.751266,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
-0.458797,1.251950,-0.503176,1.284450,-0.699357,-0.317800,0.449102,-0.765594,0.611307,-0.047998,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,2.949580,0.320052,-0.206664,2.140560,-1.575380,-0.149908,-0.499750,-1.304220,1.000000
-1.253940,-1.235860,1.343340,-0.449905,-0.699357,0.509805,-0.963168,1.046460,0.611307,-0.399632,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
-0.458797,1.251950,-0.503176,0.541154,-0.699357,-1.145400,-0.963168,-1.671620,1.563500,-0.487540,0.460600,-0.704573,-0.428075,1.213990,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,-1.304220,1.000000
-0.458797,-0.240737,1.343340,-0.697670,-0.699357,-1.145400,-0.963168,-1.671620,-0.340885,-0.751266,0.460600,1.026570,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,-0.499750,0.765973,1.000000
1.131490,-0.904152,-0.503176,-0.379115,-0.699357,-0.317800,0.449102,-0.765594,-1.293080,-0.927083,-2.373860,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,2.140560,-1.575380,-0.149908,1.999000,-1.304220,2.000000
-0.458797,-0.738298,-0.503176,-0.803855,-0.066455,0.509805,0.449102,1.046460,-1.293080,0.303636,0.460600,-0.704573,-0.428075,-0.822906,-0.195916,-0.552429,-0.338692,0.320052,-0.206664,-0.466700,0.634131,-0.149908,1.999000,-1.304220,1.000000
